,fight,winner,loser,date,cumultime_w,cumulStr_Att_fighter_w,cumulStr_Att_oponent_w,cumulTD_Att_fighter_w,cumulTD_Att_oponent_w,KDPM_w,KDPM_ratio_w,SLPM_w,SLPM_ratio_w,SAPM_w,SAPM_ratio_w,Str_Acc_w,Str_Def_w,TD_Acc_w,TD_Def_w,SubPM_w,PassPM_w,RevPM_w,Head_SLPM_w,Body_SLPM_w,Leg_SLPM_w,Dist_SLPM_w,Clinch_SLPM_w,Ground_SLPM_w,wins_w,losses_w,cumultime_l,cumulStr_Att_fighter_l,cumulStr_Att_oponent_l,cumulTD_Att_fighter_l,cumulTD_Att_oponent_l,KDPM_l,KDPM_ratio_l,SLPM_l,SLPM_ratio_l,SAPM_l,SAPM_ratio_l,Str_Acc_l,Str_Def_l,TD_Acc_l,TD_Def_l,SubPM_l,PassPM_l,RevPM_l,Head_SLPM_l,Body_SLPM_l,Leg_SLPM_l,Dist_SLPM_l,Clinch_SLPM_l,Ground_SLPM_l,wins_l,losses_l,implied_prob_w,implied_prob_l,prev_w,prev_l,bday_w,height_w,weight_w,reach_w,stance_w,bday_l,height_l,weight_l,reach_l,stance_l,age_w,age_l
1019,Jack Marshman vs John Phillips,Jack-Marshman,John-Phillips,2019-03-16,26.516666666666666,484.0,424.0,5.0,4.0,0.011257352458324342,0.037712130735386554,1.1204460770583644,0.26282766051691264,1.1294698278384498,0.5700038909341236,0.0029764279559254757,0.007270265730790982,0.3,0.08333333333333333,0.0,0.0,0.0,0.720591171823383,0.17732117003203432,0.22253373520294728,0.908687236351242,0.0328071414499738,0.17895169925714877,2,3,10.05,168.0,188.0,1.0,6.0,0.0,0.0,1.1101165062221985,0.04125712898920034,2.011858515640973,0.2399765876499854,0.0066481137909709335,0.00713960632608943,1.0,0.027777777777777776,0.025084660729963626,0.07525398218989088,0.01635657329789409,0.6194193072853759,0.26170517276630545,0.22899202617051728,0.7033326518094459,0.11449601308525864,0.29228784132749397,0,2,0.5649717514124294,0.4347826086956522,5,2,1989-12-19,72.0,185.0,73.0,Orthodox,1985-06-09,71.0,185.0,75.0,Southpaw,29.0,33.0
1020,Jack Marshman vs Ryan Janes,Jack-Marshman,Ryan-Janes,2017-07-16,8.016666666666666,154.0,137.0,5.0,0.0,0.03723585813138052,0.12474012474012476,1.9676491318282365,0.6682506682506681,1.3460762714494061,0.1732501732501733,0.005285822272077151,0.010277567560969656,0.3,,0.0,0.0,0.0,1.1895526820899958,0.30932359290568245,0.46877285683255837,1.3384961146155179,0.03723585813138052,0.5919171590813382,1,1,8.566666666666666,176.0,220.0,6.0,0.0,0.0,0.0,1.2407602332264969,0.20356837809623232,1.5909547857556798,0.273649295145755,0.004193722943722944,0.005076465590484282,0.2333333333333333,,0.0,0.10786134140716475,0.0,0.873889749624496,0.10005558643690939,0.2668148971650917,1.174056508935224,0.05002779321845469,0.016675931072818232,1,1,0.8264462809917356,0.1694915254237288,2,2,1989-12-19,72.0,185.0,73.0,Orthodox,1981-08-22,75.0,185.0,76.0,Orthodox,27.0,35.0
1021,Sean Strickland vs Elizeu Zaleski dos Santos,Elizeu-Zaleski-dos-Santos,Sean-Strickland,2018-05-12,33.05,684.0,708.0,25.0,18.0,0.0,0.0,1.3996195383532302,0.18081252284163235,1.1882472016382535,0.15191286211543764,0.0031194824546417295,0.004486216016364738,0.09733333333333334,0.19047619047619047,0.00599152199637513,0.04224023007444466,0.00599152199637513,0.9392994626888667,0.3196476985066132,0.14067237715775038,0.8105245363524899,0.5096217423773932,0.07947325962334725,4,1,52.96666666666667,1083.0,1278.0,29.0,27.0,0.0,0.0,0.8637366409550172,0.09613712614539803,1.4062903741947166,0.34249224126087874,0.0023738827103868335,0.003660011087120472,0.0665024630541872,0.15123456790123455,0.0,0.0,0.0,0.5161106986154186,0.17625546259907496,0.17137047974052377,0.7803712964191253,0.04634132387436352,0.037024020661528524,6,2,0.48780487804878053,0.5,5,8,1986-12-11,71.0,170.0,73.0,Orthodox,1991-02-27,73.0,170.0,76.0,Orthodox,31.0,27.0
1022,Kamaru Usman vs Sean Strickland,Kamaru-Usman,Sean-Strickland,2017-04-08,23.316666666666666,246.0,233.0,30.0,2.0,0.0,0.0,0.9761487246432815,0.5285175063135176,0.6988547832213142,0.16197806795794906,0.008663939548191857,0.009718736951626044,0.05890313390313391,0.25,0.02463953477267201,0.15995862556355406,0.0,0.5833707383118321,0.28249513123086745,0.11028285510058206,0.2823628975916581,0.1659532172077104,0.527832609843913,4,0,38.96666666666667,720.0,853.0,18.0,16.0,0.0,0.0,0.8477749795115064,0.10257976013591413,1.2956333657787893,0.347714487493298,0.002875440992440702,0.004115939710418378,0.10714285714285715,0.20833333333333331,0.0,0.0,0.0,0.5402296591347061,0.18092258468648545,0.12662273569031482,0.7491225626383881,0.048326352860142426,0.050326064012975895,5,1,0.7352941176470588,0.27027027027027023,4,6,1987-05-11,72.0,170.0,76.0,Switch,1991-02-27,73.0,170.0,76.0,Orthodox,29.0,26.0
1023,Santiago Ponzinibbio vs Sean Strickland,Santiago-Ponzinibbio,Sean-Strickland,2015-02-22,8.333333333333334,196.0,105.0,10.0,0.0,0.10714285714285712,0.12,2.1857142857142855,0.51,1.1485714285714284,0.13599999999999998,0.004213223751038877,0.012933568489124043,0.05,,0.0,0.12,0.03428571428571428,1.6714285714285713,0.34285714285714286,0.17142857142857143,1.3928571428571428,0.15428571428571428,0.6385714285714285,1,1,11.55,197.0,196.0,2.0,5.0,0.0,0.0,0.6203320489034774,0.09668109668109667,0.9742638314066884,0.5273514364423456,0.0032248432367871006,0.005767524401064773,0.5,0.2333333333333333,0.0,0.0,0.0,0.30350601779173203,0.21121735407449693,0.10560867703724847,0.6079634651063222,0.012368583797155224,0.0,2,0,0.3496503496503497,0.6493506493506493,2,2,1986-09-26,72.0,170.0,73.0,Orthodox,1991-02-27,73.0,170.0,76.0,Orthodox,28.0,23.0
1024,Beneil Dariush vs Drew Dober,Beneil-Dariush,Drew-Dober,2019-03-09,61.233333333333334,911.0,788.0,30.0,31.0,0.030985107706664593,0.0,1.3833058319004292,0.3360945156771366,1.3038933171473646,0.29311652594220217,0.006490220495255661,0.008876700944293589,0.05555555555555555,0.16129032258064516,0.029187630531704974,0.05137627202849277,0.0023329963449723926,0.717417817447094,0.47224785060766505,0.1936401638456703,0.8937847336234258,0.29081542520755777,0.19870567306944553,9,4,46.53333333333333,1023.0,886.0,32.0,26.0,0.017720482701803656,0.0,1.5830137368659256,0.21973144352178792,1.4693461199704763,0.1978959650312914,0.0038464262967037185,0.005681510227297151,0.04375,0.16575091575091574,0.0,0.015349979533360621,0.0,0.9964586631330831,0.36124153540570914,0.22531353832713327,1.1299443492138086,0.262885084269163,0.19018430338295414,6,4,0.6535947712418301,0.3448275862068966,13,10,1989-05-06,70.0,155.0,72.0,Southpaw,1988-10-19,68.0,155.0,70.0,Southpaw,29.0,30.0
1025,Olivier Aubin-Mercier vs Drew Dober,Olivier-Aubin-Mercier,Drew-Dober,2016-12-10,33.41666666666667,471.0,469.0,52.0,6.0,0.008351214985791335,0.0,1.399518962315802,0.2328786792690818,1.112064179390207,0.35247422936495193,0.0066400740213031035,0.0065313805133231,0.03456196581196581,0.13333333333333333,0.021903979991358763,0.11181337248378956,0.004275026718916992,0.9139842902652043,0.2995349608217085,0.18599971122888925,0.9340257087693649,0.24946092769716202,0.21603232584927523,4,2,25.516666666666666,476.0,506.0,23.0,21.0,0.02239432677055146,0.0,1.3604553513110014,0.21227333519952724,1.441790302012379,0.21315825185085985,0.00439972225169803,0.005881086414683253,0.017391304347826087,0.10997732426303854,0.0,0.01119716338527573,0.0,0.9041709433610151,0.23793972193710927,0.21834468601287674,0.9209666884389288,0.3275170290193151,0.1119716338527573,3,3,0.6172839506172839,0.3921568627450981,6,6,1989-02-23,69.0,155.0,70.0,Southpaw,1988-10-19,68.0,155.0,70.0,Southpaw,27.0,28.0
1026,Efrain Escudero vs Drew Dober,Efrain-Escudero,Drew-Dober,2015-06-13,54.0,807.0,661.0,26.0,33.0,0.017729541323218682,0.0,1.0889061352557927,0.31507768769743216,0.6664855241208495,0.1396569742515724,0.0049078799110175405,0.009220585442328212,0.11912393162393163,0.17702020202020202,0.02671838627471374,0.01742038534491365,0.004649000464900046,0.6454130952740639,0.1680849668534203,0.27540807312830856,0.7191377633383546,0.21197416275177386,0.1577942091656643,4,5,15.866666666666667,363.0,387.0,17.0,7.0,0.0,0.0,1.125450180072029,0.14879951980792316,1.5643757503001199,0.2515789688240636,0.0029083699065518514,0.004439932734506378,0.0,0.23809523809523808,0.0,0.00900360144057623,0.0,0.6527611044417766,0.2656062424969988,0.2070828331332533,0.7878151260504201,0.2926170468187275,0.045018007202881155,1,2,0.42016806722689076,0.591715976331361,9,3,1986-01-15,69.0,155.0,70.0,Orthodox,1988-10-19,68.0,155.0,70.0,Southpaw,29.0,26.0
1027,Beneil Dariush vs Rashid Magomedov,Beneil-Dariush,Rashid-Magomedov,2016-11-05,41.949999999999996,589.0,601.0,15.0,27.0,0.011174016686531587,0.0,1.1273287269062202,0.23639506259396884,1.4441476486352811,0.3812899911622968,0.006330492069538362,0.007903446575569588,0.07777777777777777,0.12962962962962962,0.035793602475417935,0.023911400421634435,0.003405414609228674,0.5726672431112485,0.40234443416563337,0.15231704962933837,0.7416885365106881,0.27948703187348206,0.10615315852205007,7,2,27.95,341.0,540.0,17.0,4.0,0.0,0.0,0.7125115139169013,0.06955243472315885,1.4344731728034388,0.3127156034132778,0.004758220803998427,0.003447439141920668,0.030882352941176472,0.125,0.005111167901865576,0.020444671607462304,0.0,0.22025824267751656,0.15396014392166307,0.33829312731772165,0.6357336824126183,0.0767778315042829,0.0,4,0,0.3846153846153846,0.6172839506172839,9,4,1989-05-06,70.0,155.0,72.0,Southpaw,1984-11-29,69.0,155.0,70.0,Orthodox,27.0,31.0
1028,Marion Reneau vs Yana Kunitskaya,Yana-Kunitskaya,Marion-Reneau,2019-03-09,10.416666666666666,98.0,154.0,4.0,9.0,0.0,0.0,0.7302020905923347,0.07187878787878788,1.9146480836236934,0.7943441860465116,0.009681615592945642,0.0037916200706898384,0.0625,0.041666666666666664,0.013714285714285714,0.02809756097560976,0.0,0.3030522648083624,0.34352613240418123,0.08362369337979095,0.38600696864111506,0.302383275261324,0.041811846689895474,1,1,46.516666666666666,770.0,786.0,11.0,23.0,0.011314563729280205,0.0,0.8690157247676603,0.19341740355080173,1.0395305118695248,0.28274125347896306,0.0033645062882120868,0.0060003200530065245,0.17272727272727273,0.06397515527950311,0.01983498709723293,0.015094817385804668,0.0031156045051641146,0.5321456089837789,0.21963745387507047,0.11723266190881103,0.5177212739551192,0.23092370974089088,0.12037074107165029,5,3,0.6369426751592356,0.3472222222222222,2,8,1989-11-11,66.0,135.0,68.0,Orthodox,1977-06-20,66.0,135.0,68.0,Orthodox,29.0,41.0
1029,Marion Reneau vs Cat Zingano,Cat-Zingano,Marion-Reneau,2018-07-14,22.5,195.0,208.0,15.0,9.0,0.0,0.0,1.0750974746927189,0.1893844009098246,1.0527025887511596,0.19677467499312676,0.012118867048444512,0.007390420331355525,0.20634920634920637,0.19444444444444445,0.07961805179108493,0.19407241436080291,0.006349206349206349,0.8550757110332117,0.17444014792863766,0.04558161573086946,0.2721854809889214,0.180789354277844,0.6221226394259534,2,3,39.516666666666666,731.0,729.0,11.0,13.0,0.013318830606672733,0.0,0.9723420024574189,0.21694366421583391,1.1043747430496418,0.2731768313079774,0.003052934997194183,0.005891905253887764,0.17272727272727273,0.08241758241758242,0.023348565579239606,0.017768720085947206,0.0036675040800982894,0.5902590084181533,0.24769879715353688,0.1343841968857288,0.580509762563184,0.25013897193515605,0.14169326795907886,5,2,0.5,0.5128205128205129,5,7,1982-07-01,66.0,145.0,68.0,Southpaw,1977-06-20,66.0,135.0,68.0,Orthodox,36.0,41.0
1030,Louis Smolka vs Matt Schnell,Matt-Schnell,Louis-Smolka,2019-03-09,22.183333333333334,396.0,388.0,4.0,11.0,0.0,0.0,1.03267765904252,0.1638741666694997,1.1657066724138947,0.244685320989164,0.0037465887316856018,0.005194063524311731,0.25,0.14772727272727273,0.01668504298106101,0.02049040366095212,0.0,0.6206670930951639,0.09797481997179484,0.31403574597556133,0.8915865938342497,0.14109106520827028,0.0,2,2,60.63333333333334,970.0,1028.0,68.0,29.0,0.009424330479855492,0.0,1.6489900476361343,0.5123954264975329,1.5561101141113698,0.2177935965252027,0.0060733247177526635,0.005785789506272923,0.0852124183006536,0.21551724137931033,0.06840010278265884,0.14170788644951232,0.033794955303722306,1.1728080357795394,0.3749191920172191,0.10126281983937598,0.9100467984399496,0.21376989440052493,0.52517335479566,6,5,0.46511627906976744,0.5524861878453039,4,11,1990-01-15,68.0,125.0,70.0,Orthodox,1991-07-16,69.0,135.0,68.0,Orthodox,29.0,27.0
1031,Louis Smolka vs Matheus Nicolau,Matheus-Nicolau,Louis-Smolka,2017-12-30,12.45,192.0,162.0,2.0,5.0,0.014737850484506834,0.040160642570281124,0.7536305115613174,0.10787582993692695,1.1483943638248932,0.24307504810160596,0.0032088980993988277,0.005680521366795877,0.0,0.25,0.0,0.0,0.0,0.45382052456220684,0.12611389200313705,0.1736960949959734,0.606252006716249,0.014737850484506834,0.13264065436056152,2,0,50.51666666666667,768.0,807.0,64.0,23.0,0.002827921006739878,0.0,1.6188675167980362,0.5687277958934763,1.5259273554564503,0.2150687344255179,0.00623087372751525,0.005913378866586815,0.07881944444444444,0.2021739130434783,0.06373937412855965,0.1531193399784739,0.03421138584511581,1.1604402596957104,0.3425409880713815,0.11588626903094446,0.863280121408148,0.2565802955556284,0.49900709983426006,5,4,0.6756756756756757,0.28169014084507044,2,9,1993-01-06,66.0,125.0,66.0,,1991-07-16,69.0,135.0,68.0,Orthodox,24.0,26.0
1032,Tim Elliott vs Louis Smolka,Tim-Elliott,Louis-Smolka,2017-04-15,48.13333333333333,720.0,774.0,19.0,46.0,0.0,0.0,0.8154831050461469,0.16220053309316848,1.0032243171596225,0.1971468116377273,0.004183152647031443,0.004832931727191771,0.14473684210526316,0.0487012987012987,0.0046168051708217915,0.012861100118717848,0.00296794618124258,0.5864725480934935,0.14336031079396283,0.08565024615869044,0.6213379373731441,0.1384137338252252,0.05573143384777733,2,5,43.51666666666667,677.0,710.0,50.0,19.0,0.003282814466269081,0.0,1.6921547356734659,0.6282647702821851,1.6367894457908574,0.2331349824997712,0.006143186700676639,0.005908136841840415,0.08374603174603175,0.20526315789473684,0.07070954209583903,0.13179039428370526,0.02986611443211808,1.235490561359298,0.3483991981129563,0.10826497620121182,0.9036611224991343,0.2584594917548705,0.5300341214194614,5,3,0.6369426751592356,0.36363636363636365,7,8,1986-12-24,67.0,135.0,66.0,Southpaw,1991-07-16,69.0,135.0,68.0,Orthodox,30.0,25.0
1033,Louis Smolka vs Ray Borg,Ray-Borg,Louis-Smolka,2016-12-30,28.21666666666667,231.0,152.0,24.0,13.0,0.0,0.0,0.648506520905105,0.4102240500709901,0.3983242376626901,0.16529123253405903,0.011927483019127225,0.020385918905655748,0.171875,0.18269230769230768,0.08002900617832863,0.2057795985562098,0.005062863893342333,0.4286919325226481,0.15660669529541354,0.06320789308704339,0.2226102001475911,0.07300102397562527,0.3528952967818886,3,2,36.51666666666667,639.0,667.0,42.0,18.0,0.003912107974180086,0.0,1.9343751779294474,0.6911909243298883,1.9114299211527352,0.2647850345666244,0.00564367107576012,0.005138433728997868,0.08779289493575208,0.1611111111111111,0.08035197893236291,0.11010843296102765,0.035591248189073624,1.4175563010995558,0.39171233904352226,0.12510653778636946,1.0573263569092182,0.2923560103542915,0.5846928106659383,5,2,0.5524861878453039,0.46511627906976744,5,7,1993-08-04,64.0,135.0,63.0,Orthodox,1991-07-16,69.0,135.0,68.0,Orthodox,23.0,25.0
1034,Matt Schnell vs Marco Beltran,Matt-Schnell,Marco-Beltran,2017-10-07,8.183333333333334,73.0,83.0,1.0,9.0,0.0,0.0,0.8965544804478205,0.12689957700141,1.7285100572825882,0.47134128600523706,0.01129099211290992,0.006893026652062797,1.0,0.06944444444444445,0.02777263469727828,0.05554526939455656,0.0,0.5128761438369628,0.1433899905956394,0.24028834601521823,0.6188281334750376,0.27772634697278276,0.0,0,2,25.683333333333334,199.0,250.0,10.0,6.0,0.016063658897245776,0.0,0.6503347918195774,0.18439325113562624,0.6734917227951027,0.2161703793476347,0.014811869350958238,0.012352380952380953,0.19166666666666665,0.041666666666666664,0.05961550968365438,0.04665603861357098,0.005562250857513673,0.3920626984211414,0.12729347864080473,0.13097861475763137,0.30059687109836936,0.17855433148887476,0.17118358923233337,3,2,0.5154639175257733,0.5,2,5,1990-01-15,68.0,125.0,70.0,Orthodox,1986-05-18,68.0,125.0,69.0,Orthodox,27.0,31.0
1035,Joe Soto vs Marco Beltran,Joe-Soto,Marco-Beltran,2016-11-05,20.6,635.0,710.0,11.0,13.0,0.0600540486437794,0.0,2.0039109454947006,0.9140987477909834,2.083597241642836,0.21174849314014754,0.002186793048937819,0.003621213936637183,0.045454545454545456,0.14285714285714285,0.0,0.0,0.0,1.639775318713051,0.21638611086394016,0.1477495159177094,1.6042655503533587,0.27024321889700725,0.1294021762443342,1,3,18.066666666666666,171.0,202.0,6.0,6.0,0.013610791845623376,0.0,0.6992058210980236,0.1664206642066421,0.7071130430273858,0.17218447079281451,0.007565589748506056,0.009223243752946723,0.041666666666666664,0.041666666666666664,0.013610791845623376,0.02942523570434768,0.00790722192936215,0.46510020135330155,0.12560816474675285,0.1084974549979692,0.28504886922405526,0.24460537345420294,0.16955157841976545,3,0,0.53475935828877,0.4854368932038835,4,3,1987-03-22,66.0,135.0,65.0,Orthodox,1986-05-18,68.0,125.0,69.0,Orthodox,29.0,30.0
1036,Tyron Woodley vs Kamaru Usman,Kamaru-Usman,Tyron-Woodley,2019-03-02,58.11666666666667,730.0,862.0,73.0,20.0,0.008603383997705764,0.0,1.0042508006786426,0.3345004256781199,0.8751096545844973,0.17259261122820205,0.0063184524183501475,0.0060027122934427175,0.03339926915990362,0.041666666666666664,0.013709217803355742,0.08629910361521918,0.001911863110601281,0.576274446868823,0.2548161806496464,0.17316017316017315,0.4504559734571309,0.14496756071319764,0.4088272665083142,9,0,55.766666666666666,737.0,825.0,8.0,44.0,0.054881946573113134,0.0,1.5019758262613065,0.2365480441373199,0.848251508828708,0.2547509746364624,0.007366502959891376,0.008516631400539494,0.0625,0.056818181818181816,0.009350049748260685,0.005365192206917788,0.0,0.9530249984079674,0.3705966632772924,0.17835416457604697,0.5175706297372122,0.30042372075660617,0.6839814757674882,9,2,0.36363636363636365,0.6369426751592356,9,11,1987-05-11,72.0,170.0,76.0,Switch,1982-04-07,69.0,170.0,74.0,Orthodox,31.0,36.0
1037,Rory MacDonald vs Tyron Woodley,Rory-MacDonald,Tyron-Woodley,2014-06-14,53.56666666666666,779.0,853.0,23.0,53.0,0.0026669037247755356,0.0,1.0637017997072804,0.43826170512654244,0.9751350963148474,0.2215573499635156,0.005170064067280719,0.00683657411147156,0.08876811594202898,0.10142938822184104,0.017963759459882465,0.057045024963305734,0.005379009207598115,0.8522795581917401,0.12225308112196995,0.08916916039357056,0.5885420182318264,0.09730611495386322,0.37785366652159086,7,2,15.233333333333333,174.0,276.0,0.0,21.0,0.10940919037199126,0.0,2.5591180697205287,0.12390928706240656,1.387034167601836,0.44925096785053026,0.01124008602808787,0.008991148417985042,,0.047619047619047616,0.02188183807439825,0.0,0.0,1.670935836513659,0.6972952428929005,0.19088699031396952,0.672287427950731,0.46451116693391153,1.4223194748358863,3,1,0.5128205128205129,0.48780487804878053,9,4,1989-07-22,72.0,170.0,76.0,Orthodox,1982-04-07,69.0,170.0,74.0,Orthodox,24.0,32.0
1038,Warlley Alves vs Kamaru Usman,Kamaru-Usman,Warlley-Alves,2016-11-19,16.316666666666666,173.0,83.0,30.0,0.0,0.0,0.0,1.176043259949169,0.733676435923627,0.3770443443873239,0.05741298986023568,0.01034025072503202,0.020937337868219292,0.05890313390313391,,0.026454832048559317,0.2285823464386232,0.0,0.7373339618105604,0.3248905326344499,0.11381876550415877,0.2021275143900639,0.21963809369839601,0.7542776518607092,3,0,23.03333333333333,400.0,367.0,6.0,9.0,0.0,0.0,1.3824564089961655,0.19688755494407492,1.5242513374570956,0.29149859900852915,0.005727993869751567,0.00524667003670049,0.27777777777777773,0.31481481481481477,0.044867913450558815,0.0313300410089164,0.0,0.8624202556966145,0.3073899871386081,0.21264616616094306,0.9474860435606252,0.34379216843187027,0.09117819700367012,4,1,0.6666666666666666,0.3508771929824561,3,5,1987-05-11,72.0,170.0,76.0,Switch,1991-01-04,71.0,170.0,72.0,Orthodox,29.0,25.0
1039,Warlley Alves vs Bryan Barberena,Bryan-Barberena,Warlley-Alves,2016-05-14,16.5,307.0,342.0,13.0,2.0,0.0,0.0,1.3492884712396909,0.1328671328671329,1.8186745503818675,0.3007916039830934,0.004121649950011288,0.004250198238851247,0.08717948717948718,0.5,0.0,0.014781966001478198,0.0,0.6201934169413845,0.3455147682789959,0.38358028601931043,0.9354403500744964,0.37661946605036034,0.037228655114833975,2,1,16.03333333333333,169.0,231.0,5.0,7.0,0.0,0.0,0.9168225869659795,0.1881074432706678,1.4858341904603418,0.37770380855487246,0.010483532712545011,0.006521256521256521,0.3333333333333333,0.2619047619047619,0.06445681537284022,0.04500843729139549,0.0,0.4905039432148869,0.3257633999968659,0.1005552437542268,0.5592485870813021,0.22658827404364607,0.13098572584103133,4,0,0.1724137931034483,0.8264462809917356,3,4,1989-05-03,72.0,170.0,72.0,Southpaw,1991-01-04,71.0,170.0,72.0,Orthodox,27.0,25.0
1040,James Krause vs Warlley Alves,James-Krause,Warlley-Alves,2018-08-25,52.06666666666666,1104.0,1130.0,33.0,30.0,0.0,0.0,1.336942909136326,0.15014114455891286,1.5410570887115584,0.25098628492784303,0.003141342945628075,0.004268663655760146,0.0731995277449823,0.10740740740740741,0.010974940552405341,0.023047375160051217,0.0027437351381013352,0.9444335854543043,0.21156906285532756,0.18094026082669407,1.2039341464136109,0.06726967777748406,0.06573908494523091,6,3,43.03333333333333,674.0,563.0,9.0,19.0,0.0,0.0,1.2041542160356813,0.24893948831427123,1.0714621798472912,0.19905045226294393,0.005663952305945004,0.006668722418246881,0.24074074074074073,0.2218045112781955,0.027334967064330307,0.023408587845538186,0.0,0.7210940330645706,0.31723418919878804,0.16582599377232285,0.8081210570657014,0.317353404747699,0.07867975422228089,6,2,0.25,0.7633587786259541,9,8,1986-06-04,74.0,170.0,73.0,Orthodox,1991-01-04,71.0,170.0,72.0,Orthodox,32.0,27.0
