,winner,loser,time,weightclass,method,location,date,KDpm_w,KDpm_l,KDpm_ratio_w,KDpm_ratio_l,SLPM_w,SLPM_l,SLPMratio_w,SLPMratio_l,Str_Acc_w,Str_Acc_l,Str_Acc_ratio_w,Str_Acc_ratio_l,SAPM_w,SAPM_l,SAPM_ratio_w,SAPM_ratio_l,Str_Def_w,Str_Def_l,TDPM_w,TDPM_l,TD_Acc_w,TD_Acc_l,TD_Def_w,TD_Def_l,SubPM_w,SubPM_l,PassPM_w,PassPM_l,RevPM_w,RevPM_l,Head_SLPM_w,Head_SLPM_l,Body_SLPM_w,Body_SLPM_l,Leg_SLPM_w,Leg_SLPM_l,Dist_SLPM_w,Dist_SLPM_l,Clinch_SLPM_w,Clinch_SLPM_l,Ground_SLPM_w,Ground_SLPM_l,Str_Att_w,Str_Att_l,TD_Att_w,TD_Att_l
10,Sabina-Mazo,JJ-Aldrich,7.0,Women's Flyweight,S-DEC,"Las Vegas, Nevada, USA",2020-01-18,0.0,0.0,0.0,0.0,16.857142857142858,8.285714285714286,2.0344827586206895,0.4915254237288136,0.3653250773993808,0.4027777777777778,0.9070139852674282,1.1025188323917139,8.285714285714286,16.857142857142858,0.4915254237288136,2.0344827586206895,0.5972222222222222,0.6346749226006192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.428571428571429,6.428571428571429,4.142857142857143,1.4285714285714286,3.2857142857142856,0.42857142857142855,13.142857142857142,7.0,3.7142857142857144,1.2857142857142858,0.0,0.0,323.0,144.0,0.0,0.0
11,Chan-Sung-Jung,Frankie-Edgar,3.3,Featherweight,KO/TKO  Punches,"Busan, South Korea",2019-12-21,0.30303030303030304,0.0,0.0,0.0,13.93939393939394,2.7272727272727275,5.111111111111111,0.1956521739130435,0.7666666666666667,0.6428571428571429,1.1925925925925926,0.8385093167701864,2.7272727272727275,13.93939393939394,0.1956521739130435,5.111111111111111,0.35714285714285715,0.23333333333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.30303030303030304,0.0,0.0,0.0,13.93939393939394,1.8181818181818183,0.0,0.30303030303030304,0.0,0.6060606060606061,2.4242424242424243,2.7272727272727275,0.0,0.0,11.515151515151516,0.0,60.0,14.0,0.0,2.0
12,Volkan-Oezdemir,Aleksandar-Rakic,7.0,Light Heavyweight,S-DEC,"Busan, South Korea",2019-12-21,0.0,0.0,0.0,0.0,9.0,10.714285714285714,0.8400000000000001,1.1904761904761905,0.4375,0.5102040816326531,0.8574999999999999,1.1661807580174928,10.714285714285714,9.0,1.1904761904761905,0.8400000000000001,0.4897959183673469,0.5625,0.0,0.14285714285714285,0.0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,4.0,7.0,2.0,2.2857142857142856,3.0,1.4285714285714286,6.714285714285714,8.142857142857142,2.2857142857142856,2.5714285714285716,0.0,0.0,144.0,147.0,0.0,9.0
13,Charles-Jourdain,Dooho-Choi,5.533333333333333,Featherweight,KO/TKO  Punches,"Busan, South Korea",2019-12-21,0.3614457831325301,0.18072289156626506,2.0,0.5,11.566265060240964,7.590361445783133,1.5238095238095237,0.65625,0.49612403100775193,0.44680851063829785,1.1103728313030639,0.9005984042553191,7.590361445783133,11.566265060240964,0.65625,1.5238095238095237,0.5531914893617021,0.5038759689922481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.867469879518072,5.421686746987952,4.156626506024097,1.6265060240963856,0.5421686746987951,0.5421686746987951,9.397590361445783,6.506024096385542,0.7228915662650602,0.5421686746987951,1.4457831325301205,0.5421686746987951,129.0,94.0,0.0,0.0
14,Da-Un-Jung,Mike-Rodriguez,1.0666666666666667,Light Heavyweight,KO/TKO  Punch,"Busan, South Korea",2019-12-21,0.9375,0.0,0.0,0.0,4.6875,3.75,1.25,0.8,0.5,0.5,1.0,1.0,3.75,4.6875,0.8,1.25,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6875,0.0,0.0,1.875,0.0,1.875,0.9375,3.75,0.0,0.0,3.75,0.0,10.0,8.0,0.0,0.0
15,Junyong-Park,Marc-Andre-Barriault,7.0,Middleweight,U-DEC,"Busan, South Korea",2019-12-21,0.0,0.0,0.0,0.0,11.0,7.285714285714286,1.5098039215686274,0.6623376623376623,0.4117647058823529,0.31875,1.2918108419838523,0.7741071428571429,7.285714285714286,11.0,0.6623376623376623,1.5098039215686274,0.68125,0.5882352941176471,0.7142857142857143,0.0,0.5,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,8.428571428571429,3.142857142857143,1.7142857142857142,1.1428571428571428,0.8571428571428571,3.0,9.857142857142858,7.0,1.1428571428571428,0.2857142857142857,0.0,0.0,187.0,160.0,10.0,2.0
16,Kyung-Ho-Kang,Liu-Pingyuan,7.0,Bantamweight,S-DEC,"Busan, South Korea",2019-12-21,0.0,0.0,0.0,0.0,2.857142857142857,3.5714285714285716,0.7999999999999999,1.25,0.5,0.4716981132075472,1.06,0.9433962264150944,3.5714285714285716,2.857142857142857,1.25,0.7999999999999999,0.5283018867924528,0.5,0.42857142857142855,0.0,0.42857142857142855,0.0,0.0,0.5714285714285714,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,2.4285714285714284,2.2857142857142856,0.2857142857142857,0.2857142857142857,0.14285714285714285,1.0,1.1428571428571428,1.1428571428571428,0.0,0.0,1.7142857142857142,2.4285714285714284,40.0,53.0,7.0,0.0
17,Ciryl-Gane,Tanner-Boser,7.0,Heavyweight,U-DEC,"Busan, South Korea",2019-12-21,0.0,0.0,0.0,0.0,9.285714285714286,4.571428571428571,2.0312500000000004,0.4923076923076922,0.40625,0.3076923076923077,1.3203125,0.7573964497041421,4.571428571428571,9.285714285714286,0.4923076923076922,2.0312500000000004,0.6923076923076923,0.59375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.142857142857143,1.8571428571428572,3.142857142857143,0.7142857142857143,1.0,2.0,8.142857142857142,4.571428571428571,1.1428571428571428,0.0,0.0,0.0,160.0,104.0,1.0,0.0
18,SeungWoo-Choi,Suman-Mokhtarian,7.0,Featherweight,U-DEC,"Busan, South Korea",2019-12-21,0.14285714285714285,0.0,0.0,0.0,13.571428571428571,4.714285714285714,2.8787878787878785,0.3473684210526316,0.5080213903743316,0.4177215189873418,1.2161724193809755,0.8222518321119253,4.714285714285714,13.571428571428571,0.3473684210526316,2.8787878787878785,0.5822784810126582,0.4919786096256685,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,9.428571428571429,2.0,3.7142857142857144,1.1428571428571428,0.42857142857142855,1.5714285714285714,6.857142857142857,4.142857142857143,3.5714285714285716,0.2857142857142857,3.142857142857143,0.2857142857142857,187.0,79.0,0.0,1.0
19,Omar-Morales,Dong-Hyun-Ma,7.0,Lightweight,U-DEC,"Busan, South Korea",2019-12-21,0.14285714285714285,0.0,0.0,0.0,4.571428571428571,2.142857142857143,2.1333333333333333,0.46875,0.3595505617977528,0.26785714285714285,1.3423220973782772,0.7449776785714286,2.142857142857143,4.571428571428571,0.46875,2.1333333333333333,0.7321428571428571,0.6404494382022472,0.14285714285714285,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,3.142857142857143,0.8571428571428571,1.2857142857142858,0.2857142857142857,0.14285714285714285,1.0,2.857142857142857,2.142857142857143,0.0,0.0,1.7142857142857142,0.0,89.0,56.0,1.0,0.0
20,Alexandre-Pantoja,Matt-Schnell,4.283333333333333,Flyweight,KO/TKO  Punch,"Busan, South Korea",2019-12-21,0.23346303501945526,0.0,0.0,0.0,7.937743190661479,4.669260700389105,1.7,0.5882352941176471,0.5483870967741935,0.38461538461538464,1.425806451612903,0.7013574660633485,4.669260700389105,7.937743190661479,0.5882352941176471,1.7,0.6153846153846154,0.45161290322580644,0.23346303501945526,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.23346303501945526,0.0,0.0,0.0,7.470817120622568,3.735408560311284,0.0,0.4669260700389105,0.4669260700389105,0.4669260700389105,6.303501945525292,4.202334630350195,0.0,0.0,1.6342412451361867,0.4669260700389105,62.0,52.0,1.0,1.0
21,Raoni-Barcelos,Said-Nurmagomedov,7.0,Bantamweight,U-DEC,"Busan, South Korea",2019-12-21,0.0,0.0,0.0,0.0,6.0,7.857142857142857,0.7636363636363637,1.3095238095238095,0.42,0.31976744186046513,1.3134545454545454,0.7613510520487266,7.857142857142857,6.0,1.3095238095238095,0.7636363636363637,0.6802325581395349,0.58,0.2857142857142857,0.0,0.4,0.0,1.0,0.6,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,2.2857142857142856,3.4285714285714284,1.1428571428571428,1.4285714285714286,2.5714285714285716,3.0,4.571428571428571,7.0,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.5714285714285714,100.0,172.0,5.0,2.0
22,Amanda-Lemos,Miranda-Granger,3.716666666666667,Women's Strawweight,SUB  Rear Naked Choke,"Busan, South Korea",2019-12-21,0.0,0.0,0.0,0.0,2.1524663677130045,1.0762331838565022,2.0,0.5,0.6666666666666666,0.5,1.3333333333333333,0.75,1.0762331838565022,2.1524663677130045,0.5,2.0,0.5,0.3333333333333333,0.26905829596412556,0.0,1.0,0.0,0.0,0.0,0.26905829596412556,0.0,0.26905829596412556,0.0,0.0,0.0,1.6143497757847534,0.26905829596412556,0.0,0.0,0.5381165919282511,0.8071748878923767,0.8071748878923767,1.0762331838565022,0.0,0.0,1.3452914798206277,0.0,12.0,8.0,1.0,0.0
23,Heili-Alateng,Ryan-Benoit,7.0,Bantamweight,S-DEC,"Busan, South Korea",2019-12-21,0.0,0.0,0.0,0.0,6.714285714285714,9.714285714285714,0.6911764705882354,1.4468085106382977,0.35877862595419846,0.53125,0.6753480017961383,1.480718085106383,9.714285714285714,6.714285714285714,1.4468085106382977,0.6911764705882354,0.46875,0.6412213740458015,0.5714285714285714,0.0,0.3076923076923077,0.0,1.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,3.857142857142857,6.428571428571429,1.5714285714285714,2.4285714285714284,1.2857142857142858,0.8571428571428571,6.714285714285714,7.571428571428571,0.0,2.142857142857143,0.0,0.0,131.0,128.0,13.0,1.0
24,Kamaru-Usman,Colby-Covington,8.166666666666668,Welterweight,KO/TKO  Punch,"Las Vegas, Nevada, USA",2019-12-14,0.24489795918367344,0.0,0.0,0.0,21.428571428571427,17.51020408163265,1.2237762237762237,0.8171428571428571,0.4861111111111111,0.3620253164556962,1.3427544677544678,0.7447377938517179,17.51020408163265,21.428571428571427,0.8171428571428571,1.2237762237762237,0.6379746835443038,0.5138888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.20408163265306,12.612244897959181,6.489795918367346,3.428571428571428,0.7346938775510203,1.4693877551020407,19.10204081632653,17.51020408163265,0.6122448979591836,0.0,1.714285714285714,0.0,360.0,395.0,0.0,0.0
25,Alexander-Volkanovski,Max-Holloway,9.0,Featherweight,U-DEC,"Las Vegas, Nevada, USA",2019-12-14,0.0,0.0,0.0,0.0,17.444444444444443,14.88888888888889,1.171641791044776,0.8535031847133759,0.5181518151815182,0.44224422442244227,1.1716417910447763,0.8535031847133757,14.88888888888889,17.444444444444443,0.8535031847133759,1.171641791044776,0.5577557755775577,0.48184818481848185,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.444444444444445,9.444444444444445,1.6666666666666667,3.5555555555555554,8.333333333333334,1.8888888888888888,17.333333333333332,14.666666666666666,0.1111111111111111,0.2222222222222222,0.0,0.0,303.0,303.0,4.0,0.0
26,Amanda-Nunes,Germaine-de-Randamie,9.0,Women's Bantamweight,U-DEC,"Las Vegas, Nevada, USA",2019-12-14,0.0,0.0,0.0,0.0,8.777777777777779,4.444444444444445,1.975,0.5063291139240506,0.42934782608695654,0.547945205479452,0.7835597826086957,1.276226807698977,4.444444444444445,8.777777777777779,0.5063291139240506,1.975,0.4520547945205479,0.5706521739130435,0.8888888888888888,0.0,0.7272727272727273,0.0,0.0,0.2727272727272727,0.2222222222222222,0.1111111111111111,0.5555555555555556,0.0,0.0,0.0,7.0,2.111111111111111,0.4444444444444444,1.2222222222222223,1.3333333333333333,1.1111111111111112,1.6666666666666667,2.111111111111111,0.2222222222222222,1.3333333333333333,6.888888888888889,1.0,184.0,73.0,11.0,0.0
27,Marlon-Moraes,Jose-Aldo,7.0,Bantamweight,S-DEC,"Las Vegas, Nevada, USA",2019-12-14,0.0,0.0,0.0,0.0,8.428571428571429,8.285714285714286,1.0172413793103448,0.9830508474576272,0.4306569343065693,0.3945578231292517,1.091492574880443,0.9161766401475845,8.285714285714286,8.428571428571429,0.9830508474576272,1.0172413793103448,0.6054421768707483,0.5693430656934306,0.14285714285714285,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,6.857142857142857,5.571428571428571,1.0,2.2857142857142856,0.5714285714285714,0.42857142857142855,8.285714285714286,8.142857142857142,0.14285714285714285,0.14285714285714285,0.0,0.0,137.0,147.0,2.0,0.0
28,Petr-Yan,Urijah-Faber,2.716666666666667,Bantamweight,KO/TKO  Kick,"Las Vegas, Nevada, USA",2019-12-14,1.1042944785276072,0.0,0.0,0.0,19.87730061349693,6.625766871165644,3.0,0.33333333333333337,0.5,0.23684210526315788,2.111111111111111,0.47368421052631576,6.625766871165644,19.87730061349693,0.33333333333333337,3.0,0.7631578947368421,0.5,0.7361963190184049,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.36809815950920244,0.0,0.0,0.0,14.723926380368097,5.153374233128834,4.049079754601227,0.7361963190184049,1.1042944785276072,0.7361963190184049,9.570552147239264,5.521472392638037,5.153374233128834,1.1042944785276072,5.153374233128834,0.0,108.0,76.0,2.0,3.0
29,Geoff-Neal,Mike-Perry,1.5,Welterweight,KO/TKO  Punches,"Las Vegas, Nevada, USA",2019-12-14,0.6666666666666666,0.0,0.0,0.0,10.0,3.3333333333333335,3.0,0.33333333333333337,0.6521739130434783,0.5,1.3043478260869565,0.7666666666666666,3.3333333333333335,10.0,0.33333333333333337,3.0,0.5,0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,8.0,3.3333333333333335,0.0,0.0,2.0,0.0,23.0,10.0,0.0,0.0
30,Irene-Aldana,Ketlen-Vieira,4.85,Women's Bantamweight,KO/TKO  Punch,"Las Vegas, Nevada, USA",2019-12-14,0.2061855670103093,0.0,0.0,0.0,5.360824742268042,4.123711340206186,1.3,0.7692307692307693,0.36619718309859156,0.2631578947368421,1.391549295774648,0.7186234817813765,4.123711340206186,5.360824742268042,0.7692307692307693,1.3,0.7368421052631579,0.6338028169014085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.680412371134021,3.9175257731958766,1.4432989690721651,0.2061855670103093,1.2371134020618557,0.0,4.948453608247423,4.123711340206186,0.0,0.0,0.4123711340206186,0.0,71.0,76.0,0.0,0.0
31,Omari-Akhmedov,Ian-Heinisch,7.0,Middleweight,U-DEC,"Las Vegas, Nevada, USA",2019-12-14,0.0,0.0,0.0,0.0,7.857142857142857,7.571428571428571,1.0377358490566038,0.9636363636363636,0.3313253012048193,0.5145631067961165,0.6438963400772904,1.553045013239188,7.571428571428571,7.857142857142857,0.9636363636363636,1.0377358490566038,0.4854368932038835,0.6686746987951807,0.2857142857142857,0.42857142857142855,0.5,0.3,0.7,0.5,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,5.857142857142857,3.7142857142857144,1.4285714285714286,1.8571428571428572,0.5714285714285714,2.0,6.857142857142857,6.571428571428571,1.0,0.5714285714285714,0.0,0.42857142857142855,166.0,103.0,4.0,10.0
32,Matt-Brown,Ben-Saunders,5.916666666666667,Welterweight,KO/TKO  Punches,"Las Vegas, Nevada, USA",2019-12-14,0.0,0.0,0.0,0.0,5.070422535211267,2.028169014084507,2.5,0.4,0.6382978723404256,0.5217391304347826,1.223404255319149,0.817391304347826,2.028169014084507,5.070422535211267,0.4,2.5,0.4782608695652174,0.3617021276595745,0.3380281690140845,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.676056338028169,0.5070422535211268,0.0,0.0,0.0,4.563380281690141,1.6901408450704225,0.3380281690140845,0.3380281690140845,0.16901408450704225,0.0,1.6901408450704225,0.8450704225352113,0.3380281690140845,0.0,3.0422535211267605,1.1830985915492958,47.0,23.0,3.0,0.0
33,Chase-Hooper,Daniel-Teymur,4.566666666666666,Featherweight,KO/TKO  Elbows,"Las Vegas, Nevada, USA",2019-12-14,0.0,0.0,0.0,0.0,4.37956204379562,0.43795620437956206,10.0,0.1,0.5555555555555556,0.3333333333333333,1.6666666666666667,0.6,0.43795620437956206,4.37956204379562,0.1,10.0,0.6666666666666666,0.4444444444444444,0.21897810218978103,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.43795620437956206,0.21897810218978103,0.43795620437956206,0.0,0.0,0.0,3.7226277372262775,0.43795620437956206,0.43795620437956206,0.0,0.21897810218978103,0.0,0.6569343065693432,0.43795620437956206,0.21897810218978103,0.0,3.5036496350364965,0.0,36.0,6.0,3.0,0.0
34,Brandon-Moreno,Kai-Kara-France,7.0,Flyweight,U-DEC,"Las Vegas, Nevada, USA",2019-12-14,0.0,0.0,0.0,0.0,13.0,11.714285714285714,1.1097560975609757,0.901098901098901,0.32971014492753625,0.354978354978355,0.9288176033934252,1.0766376480662194,11.714285714285714,13.0,0.901098901098901,1.1097560975609757,0.645021645021645,0.6702898550724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.142857142857142,8.142857142857142,1.7142857142857142,1.4285714285714286,0.14285714285714285,2.142857142857143,13.0,11.714285714285714,0.0,0.0,0.0,0.0,276.0,231.0,0.0,0.0
35,Jessica-Eye,Viviane-Araujo,7.0,Women's Flyweight,U-DEC,"Las Vegas, Nevada, USA",2019-12-14,0.0,0.0,0.0,0.0,14.0,8.0,1.75,0.5714285714285714,0.5,0.45901639344262296,1.0892857142857142,0.9180327868852459,8.0,14.0,0.5714285714285714,1.75,0.5409836065573771,0.5,0.0,0.2857142857142857,0.0,0.2857142857142857,0.7142857142857143,1.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,5.714285714285714,5.571428571428571,4.142857142857143,1.0,4.142857142857143,1.4285714285714286,13.0,7.285714285714286,1.0,0.2857142857142857,0.0,0.42857142857142855,196.0,122.0,1.0,7.0
36,Punahele-Soriano,Oskar-Piechota,3.283333333333333,Middleweight,KO/TKO  Punch,"Las Vegas, Nevada, USA",2019-12-14,0.6091370558375635,0.0,0.0,0.0,7.9187817258883255,2.436548223350254,3.25,0.3076923076923077,0.5909090909090909,0.47058823529411764,1.2556818181818183,0.7963800904977375,2.436548223350254,7.9187817258883255,0.3076923076923077,3.25,0.5294117647058824,0.4090909090909091,0.30456852791878175,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6091370558375635,0.0,0.0,0.30456852791878175,6.091370558375635,1.218274111675127,1.8274111675126905,0.9137055837563453,0.0,0.30456852791878175,3.0456852791878175,0.9137055837563453,0.6091370558375635,1.218274111675127,4.2639593908629445,0.30456852791878175,44.0,17.0,1.0,0.0
37,Jan-Blachowicz,Jacare-Souza,9.0,Light Heavyweight,S-DEC,"Sao Paulo, Sao Paulo, Brazil",2019-11-16,0.0,0.0,0.0,0.0,7.888888888888889,2.2222222222222223,3.55,0.28169014084507044,0.4176470588235294,0.4166666666666667,1.0023529411764707,0.9976525821596244,2.2222222222222223,7.888888888888889,0.28169014084507044,3.55,0.5833333333333334,0.5823529411764706,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.222222222222222,0.8888888888888888,1.4444444444444444,0.3333333333333333,2.2222222222222223,1.0,6.555555555555555,2.0,1.3333333333333333,0.2222222222222222,0.0,0.0,170.0,48.0,0.0,5.0
38,Charles-Oliveira,Jared-Gordon,1.4333333333333333,Lightweight,KO/TKO  Punch,"Sao Paulo, Sao Paulo, Brazil",2019-11-16,0.6976744186046512,0.0,0.0,0.0,6.976744186046512,4.883720930232558,1.4285714285714286,0.7,0.625,0.3888888888888889,1.6071428571428572,0.6222222222222222,4.883720930232558,6.976744186046512,0.7,1.4285714285714286,0.6111111111111112,0.375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.488372093023256,4.883720930232558,0.6976744186046512,0.0,2.7906976744186047,0.0,5.5813953488372094,4.883720930232558,0.0,0.0,1.3953488372093024,0.0,16.0,18.0,1.0,0.0
39,Andre-Muniz,Antonio-Arroyo,7.0,Middleweight,U-DEC,"Sao Paulo, Sao Paulo, Brazil",2019-11-16,0.0,0.0,0.0,0.0,3.142857142857143,4.142857142857143,0.7586206896551724,1.3181818181818183,0.5238095238095238,0.6170212765957447,0.8489326765188835,1.1779497098646035,4.142857142857143,3.142857142857143,1.3181818181818183,0.7586206896551724,0.3829787234042553,0.47619047619047616,0.42857142857142855,0.14285714285714285,0.42857142857142855,1.0,0.0,0.5714285714285714,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,1.7142857142857142,2.857142857142857,1.1428571428571428,0.7142857142857143,0.2857142857142857,0.5714285714285714,2.857142857142857,3.0,0.14285714285714285,0.0,0.14285714285714285,1.1428571428571428,42.0,47.0,7.0,1.0
40,Wellington-Turman,Markus-Perez,7.0,Middleweight,U-DEC,"Sao Paulo, Sao Paulo, Brazil",2019-11-16,0.0,0.0,0.0,0.0,6.857142857142857,7.0,0.9795918367346939,1.0208333333333335,0.4,0.5104166666666666,0.7836734693877552,1.2760416666666665,7.0,6.857142857142857,1.0208333333333335,0.9795918367346939,0.4895833333333333,0.6,0.2857142857142857,0.0,0.2222222222222222,0.0,1.0,0.7777777777777778,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,5.0,4.714285714285714,1.1428571428571428,1.8571428571428572,0.7142857142857143,0.42857142857142855,3.2857142857142856,3.7142857142857144,2.7142857142857144,3.0,0.8571428571428571,0.2857142857142857,120.0,96.0,9.0,1.0
41,James-Krause,Sergio-Moraes,6.316666666666666,Welterweight,KO/TKO  Punch,"Sao Paulo, Sao Paulo, Brazil",2019-11-16,0.474934036939314,0.0,0.0,0.0,16.147757255936675,6.490765171503958,2.48780487804878,0.40196078431372556,0.5862068965517241,0.41414141414141414,1.4154751892346509,0.7064765300059418,6.490765171503958,16.147757255936675,0.40196078431372556,2.48780487804878,0.5858585858585859,0.41379310344827586,0.0,0.158311345646438,0.0,0.25,0.75,0.0,0.0,0.0,0.158311345646438,0.158311345646438,0.158311345646438,0.0,12.506596306068602,5.699208443271768,1.108179419525066,0.474934036939314,2.532981530343008,0.316622691292876,15.356200527704486,6.490765171503958,0.0,0.0,0.79155672823219,0.0,174.0,99.0,0.0,4.0
42,Ricardo-Ramos,Eduardo-Garagorri,3.95,Featherweight,SUB  Rear Naked Choke,"Sao Paulo, Sao Paulo, Brazil",2019-11-16,0.0,0.0,0.0,0.0,2.531645569620253,1.5189873417721518,1.6666666666666665,0.6,0.29411764705882354,0.375,0.7843137254901961,1.275,1.5189873417721518,2.531645569620253,0.6,1.6666666666666665,0.625,0.7058823529411765,0.5063291139240506,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.2531645569620253,0.0,0.2531645569620253,0.0,0.0,0.0,0.7594936708860759,0.7594936708860759,0.7594936708860759,0.7594936708860759,1.0126582278481011,0.0,2.2784810126582276,1.5189873417721518,0.0,0.0,0.2531645569620253,0.0,34.0,16.0,3.0,0.0
43,Francisco-Trinaldo,Bobby-Green,7.0,Lightweight,U-DEC,"Sao Paulo, Sao Paulo, Brazil",2019-11-16,0.0,0.0,0.0,0.0,4.428571428571429,7.142857142857143,0.62,1.6129032258064515,0.2540983606557377,0.43478260869565216,0.5844262295081968,1.711079943899018,7.142857142857143,4.428571428571429,1.6129032258064515,0.62,0.5652173913043478,0.7459016393442623,0.14285714285714285,0.2857142857142857,0.5,1.0,0.0,0.5,0.14285714285714285,0.0,0.0,0.5714285714285714,0.0,0.0,2.857142857142857,3.857142857142857,0.7142857142857143,1.8571428571428572,0.8571428571428571,1.4285714285714286,3.7142857142857144,6.142857142857143,0.7142857142857143,0.14285714285714285,0.0,0.8571428571428571,122.0,115.0,2.0,2.0
44,Randy-Brown,Warlley-Alves,2.3666666666666667,Welterweight,SUB  Triangle Choke,"Sao Paulo, Sao Paulo, Brazil",2019-11-16,0.0,0.0,0.0,0.0,6.76056338028169,1.267605633802817,5.333333333333333,0.18750000000000003,0.5333333333333333,0.2727272727272727,1.9555555555555557,0.5113636363636364,1.267605633802817,6.76056338028169,0.18750000000000003,5.333333333333333,0.7272727272727273,0.4666666666666667,0.4225352112676056,1.267605633802817,1.0,1.0,0.0,0.0,0.4225352112676056,0.8450704225352113,0.4225352112676056,1.267605633802817,0.4225352112676056,0.0,4.647887323943662,0.4225352112676056,1.267605633802817,0.0,0.8450704225352113,0.8450704225352113,3.8028169014084505,0.4225352112676056,1.267605633802817,0.0,1.6901408450704225,0.8450704225352113,30.0,11.0,1.0,3.0
45,Douglas-Silva-de-Andrade,Renan-Barao,7.0,Featherweight,U-DEC,"Sao Paulo, Sao Paulo, Brazil",2019-11-16,0.0,0.0,0.0,0.0,10.571428571428571,8.285714285714286,1.2758620689655171,0.7837837837837839,0.4539877300613497,0.3670886075949367,1.2367251956843663,0.808587068080739,8.285714285714286,10.571428571428571,0.7837837837837839,1.2758620689655171,0.6329113924050633,0.5460122699386503,0.0,0.2857142857142857,0.0,0.2222222222222222,0.7777777777777778,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,7.285714285714286,4.428571428571429,2.142857142857143,2.0,1.1428571428571428,1.8571428571428572,9.714285714285714,7.0,0.5714285714285714,1.0,0.2857142857142857,0.2857142857142857,163.0,158.0,0.0,9.0
46,Ariane-Lipski,Isabela-de-Padua,7.0,Women's Flyweight,U-DEC,"Sao Paulo, Sao Paulo, Brazil",2019-11-16,0.14285714285714285,0.0,0.0,0.0,4.428571428571429,2.142857142857143,2.066666666666667,0.48387096774193544,0.49206349206349204,0.35714285714285715,1.3777777777777778,0.7258064516129032,2.142857142857143,4.428571428571429,0.48387096774193544,2.066666666666667,0.6428571428571429,0.5079365079365079,0.0,0.2857142857142857,0.0,0.6666666666666666,0.3333333333333333,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.0,3.857142857142857,2.142857142857143,0.5714285714285714,0.0,0.0,0.0,2.5714285714285716,0.8571428571428571,0.0,0.0,1.8571428571428572,1.2857142857142858,63.0,42.0,0.0,3.0
