,Fighter,KD,Sig. str.,Sig. str. %,Total str.,Td,Td %,Sub. att,Pass,Rev.,Sig. str,Head,Body,Leg,Distance,Clinch,Ground
0,Francisco Trevino Sage Northcutt,0  0,1 of 3  21 of 31,33%  67%,1 of 3  21 of 31,0 of 0  1 of 1,0%  100%,0  0,0  1,0  0,1 of 3  21 of 31,0 of 1  19 of 29,0 of 0  1 of 1,1 of 2  1 of 1,1 of 3  3 of 4,0 of 0  8 of 11,0 of 0  10 of 16
0,Chris Cariaso Sergio Pettis,0  1,37 of 79  37 of 122,46%  30%,54 of 104  80 of 169,0 of 1  3 of 4,0%  75%,1  0,3  6,1  0,37 of 79  37 of 122,11 of 48  32 of 115,15 of 19  3 of 5,11 of 12  2 of 2,30 of 67  15 of 75,4 of 5  0 of 1,3 of 7  22 of 46
0,Derrick Lewis Viktor Pesta,0  0,41 of 63  8 of 13,65%  61%,51 of 74  47 of 61,0 of 3  5 of 13,0%  38%,0  0,5  4,0  0,41 of 63  8 of 13,36 of 58  4 of 9,5 of 5  2 of 2,0 of 0  2 of 2,3 of 13  2 of 4,10 of 10  0 of 1,28 of 40  6 of 8
0,Josh Barnett Roy Nelson,0  0,146 of 205  60 of 114,71%  52%,215 of 276  92 of 149,0 of 0  4 of 10,0%  40%,0  0,0  2,0  0,146 of 205  60 of 114,92 of 147  38 of 85,52 of 56  15 of 19,2 of 2  7 of 10,51 of 95  28 of 62,95 of 110  29 of 49,0 of 0  3 of 3
0,Gegard Mousasi Uriah Hall,0  1,17 of 24  18 of 24,70%  75%,35 of 49  22 of 28,1 of 1  0 of 0,100%  0%,1  1,7  0,0  0,17 of 24  18 of 24,14 of 21  17 of 23,1 of 1  0 of 0,2 of 2  1 of 1,2 of 4  4 of 4,0 of 0  0 of 0,15 of 20  14 of 20
0,Kyoji Horiguchi Chico Camus,0  0,78 of 224  63 of 191,34%  32%,80 of 226  66 of 196,0 of 5  0 of 3,0%  0%,0  0,0  0,0  0,78 of 224  63 of 191,59 of 195  53 of 175,17 of 26  8 of 14,2 of 3  2 of 2,74 of 219  58 of 184,4 of 5  5 of 7,0 of 0  0 of 0
0,Takeya Mizugaki George Roop,0  0,70 of 160  47 of 112,43%  41%,88 of 180  97 of 165,0 of 1  0 of 2,0%  0%,0  0,0  0,0  0,70 of 160  47 of 112,47 of 135  23 of 80,23 of 25  17 of 23,0 of 0  7 of 9,42 of 102  30 of 81,28 of 58  17 of 31,0 of 0  0 of 0
0,Katsunori Kikuno Diego Brandao,0  1,1 of 1  14 of 17,100%  82%,1 of 1  14 of 19,0 of 0  0 of 0,0%  0%,0  0,0  0,0  0,1 of 1  14 of 17,0 of 0  11 of 14,0 of 0  3 of 3,1 of 1  0 of 0,1 of 1  4 of 5,0 of 0  8 of 9,0 of 0  2 of 3
0,Keita Nakamura Jingliang Li,1  1,40 of 87  79 of 142,45%  55%,85 of 138  88 of 151,0 of 2  1 of 1,0%  100%,1  0,1  1,0  0,40 of 87  79 of 142,36 of 81  61 of 117,2 of 4  11 of 17,2 of 2  7 of 8,29 of 74  67 of 124,3 of 4  0 of 2,8 of 9  12 of 16
0,Nick Hein Yusuke Kasuya,0  0,46 of 112  44 of 99,41%  44%,50 of 116  44 of 99,0 of 0  1 of 4,0%  25%,0  0,0  0,1  0,46 of 112  44 of 99,33 of 95  20 of 70,5 of 8  15 of 18,8 of 9  9 of 11,45 of 110  43 of 98,1 of 2  1 of 1,0 of 0  0 of 0
0,Naoyuki Kotani Kajan Johnson,0  1,21 of 55  57 of 104,38%  54%,61 of 95  59 of 108,1 of 8  0 of 0,12%  0%,0  0,1  0,0  0,21 of 55  57 of 104,15 of 40  50 of 95,2 of 10  6 of 8,4 of 5  1 of 1,13 of 46  24 of 58,0 of 0  3 of 3,8 of 9  30 of 43
0,Shinsho Anzai Roger Zapata,0  0,23 of 36  28 of 54,63%  51%,49 of 68  53 of 82,2 of 11  0 of 1,18%  0%,0  1,2  0,0  0,23 of 36  28 of 54,9 of 20  22 of 47,7 of 7  6 of 7,7 of 9  0 of 0,11 of 21  12 of 34,11 of 14  12 of 14,1 of 1  4 of 6
0,Demetrious Johnson John Dodson,0  0,88 of 171  58 of 121,51%  47%,163 of 252  108 of 174,4 of 13  1 of 3,30%  33%,0  0,0  0,0  0,88 of 171  58 of 121,57 of 125  16 of 69,23 of 36  28 of 36,8 of 10  14 of 16,64 of 135  45 of 103,24 of 36  13 of 18,0 of 0  0 of 0
0,Andrei Arlovski Frank Mir,0  0,39 of 74  24 of 52,52%  46%,70 of 108  54 of 83,0 of 0  1 of 5,0%  20%,0  0,0  1,0  0,39 of 74  24 of 52,22 of 56  16 of 44,9 of 9  8 of 8,8 of 9  0 of 0,28 of 58  10 of 34,11 of 16  8 of 9,0 of 0  6 of 9
0,Anthony Johnson Jimi Manuwa,1  0,25 of 42  8 of 20,59%  40%,37 of 55  8 of 20,2 of 2  0 of 0,100%  0%,0  0,1  0,0  0,25 of 42  8 of 20,16 of 31  1 of 11,3 of 4  0 of 1,6 of 7  7 of 8,13 of 25  5 of 16,9 of 12  3 of 4,3 of 5  0 of 0
0,Jan Blachowicz Corey Anderson,0  0,20 of 43  84 of 150,46%  56%,33 of 62  156 of 237,1 of 1  4 of 4,100%  100%,1  0,1  6,0  0,20 of 43  84 of 150,13 of 35  72 of 132,5 of 6  7 of 12,2 of 2  5 of 6,16 of 39  21 of 67,3 of 3  5 of 10,1 of 1  58 of 73
0,Paige VanZant Alex Chambers,0  0,73 of 130  30 of 47,56%  63%,165 of 248  66 of 88,3 of 7  0 of 4,42%  0%,1  1,3  0,0  0,73 of 130  30 of 47,37 of 78  23 of 36,32 of 43  3 of 7,4 of 9  4 of 4,19 of 52  16 of 26,47 of 71  14 of 21,7 of 7  0 of 0
0,Ross Pearson Paul Felder,0  0,62 of 116  60 of 151,53%  39%,86 of 140  72 of 163,1 of 1  0 of 0,100%  0%,0  0,0  0,0  0,62 of 116  60 of 151,28 of 73  35 of 122,22 of 29  15 of 17,12 of 14  10 of 12,56 of 100  38 of 121,6 of 11  17 of 24,0 of 5  5 of 6
0,Francisco Rivera John Lineker,0  1,16 of 36  28 of 60,44%  46%,16 of 36  32 of 64,0 of 1  0 of 0,0%  0%,0  1,0  0,0  0,16 of 36  28 of 60,13 of 33  21 of 47,1 of 1  7 of 13,2 of 2  0 of 0,9 of 19  8 of 22,6 of 16  9 of 17,1 of 1  11 of 21
0,Jessica Andrade Raquel Pennington,0  0,41 of 66  41 of 68,62%  60%,59 of 87  66 of 96,4 of 5  2 of 2,80%  100%,1  1,0  1,0  0,41 of 66  41 of 68,19 of 40  26 of 52,12 of 15  10 of 11,10 of 11  5 of 5,26 of 41  17 of 34,15 of 25  22 of 30,0 of 0  2 of 4
0,Clay Collard Tiago Trator,1  0,84 of 210  52 of 122,40%  42%,136 of 264  73 of 146,1 of 2  1 of 4,50%  25%,0  1,0  6,0  2,84 of 210  52 of 122,60 of 178  25 of 85,18 of 24  17 of 26,6 of 8  10 of 11,60 of 174  45 of 109,9 of 12  6 of 12,15 of 24  1 of 1
0,Joe Riggs Ron Stallings,1  0,35 of 61  24 of 36,57%  66%,47 of 74  32 of 46,2 of 2  0 of 0,100%  0%,0  0,2  1,0  0,35 of 61  24 of 36,31 of 55  18 of 29,2 of 4  2 of 3,2 of 2  4 of 4,15 of 29  17 of 28,0 of 2  4 of 5,20 of 30  3 of 3
0,Joaquim Silva Nazareno Malegarie,0  0,49 of 162  58 of 166,30%  34%,49 of 162  68 of 178,0 of 0  1 of 3,0%  33%,0  0,0  0,0  0,49 of 162  58 of 166,35 of 144  49 of 144,13 of 16  8 of 21,1 of 2  1 of 1,46 of 156  55 of 160,3 of 6  3 of 6,0 of 0  0 of 0
0,Max Holloway Charles Oliveira,0  0,14 of 29  5 of 17,48%  29%,14 of 29  5 of 17,0 of 0  0 of 1,0%  0%,0  0,0  0,0  0,14 of 29  5 of 17,6 of 20  3 of 15,8 of 9  1 of 1,0 of 0  1 of 1,14 of 29  4 of 16,0 of 0  1 of 1,0 of 0  0 of 0
0,Neil Magny Erick Silva,0  0,68 of 131  29 of 59,51%  49%,132 of 204  37 of 68,4 of 9  3 of 4,44%  75%,0  0,3  2,0  0,68 of 131  29 of 59,59 of 121  10 of 36,6 of 7  5 of 8,3 of 3  14 of 15,46 of 101  27 of 55,7 of 11  2 of 3,15 of 19  0 of 1
0,Patrick Cote Joshua Burkman,1  0,60 of 93  45 of 91,64%  49%,106 of 140  49 of 95,0 of 4  1 of 1,0%  100%,0  0,1  1,0  0,60 of 93  45 of 91,48 of 70  26 of 66,3 of 10  12 of 14,9 of 13  7 of 11,31 of 63  39 of 84,9 of 10  6 of 7,20 of 20  0 of 0
0,Chad Laprise Francisco Trinaldo,0  1,8 of 17  17 of 36,47%  47%,8 of 17  17 of 37,0 of 0  0 of 0,0%  0%,0  0,0  2,0  0,8 of 17  17 of 36,3 of 12  15 of 34,1 of 1  2 of 2,4 of 4  0 of 0,8 of 17  4 of 15,0 of 0  2 of 2,0 of 0  11 of 19
0,Olivier Aubin-Mercier Tony Sims,0  0,3 of 8  23 of 29,37%  79%,76 of 95  46 of 54,6 of 10  0 of 0,60%  0%,0  1,4  0,0  0,3 of 8  23 of 29,0 of 4  22 of 28,1 of 2  0 of 0,2 of 2  1 of 1,3 of 8  3 of 8,0 of 0  0 of 0,0 of 0  20 of 21
0,Maryna Moroz Valerie Letourneau,0  1,55 of 161  69 of 145,34%  47%,79 of 189  106 of 194,0 of 0  1 of 1,0%  100%,0  0,0  1,0  0,55 of 161  69 of 145,34 of 134  51 of 122,19 of 24  14 of 19,2 of 3  4 of 4,51 of 152  62 of 132,4 of 9  4 of 6,0 of 0  3 of 7
0,Sam Stout Frankie Perez,0  1,2 of 16  12 of 15,12%  80%,2 of 16  12 of 15,0 of 0  0 of 0,0%  0%,0  0,0  1,0  0,2 of 16  12 of 15,1 of 14  8 of 11,0 of 0  2 of 2,1 of 2  2 of 2,2 of 16  6 of 8,0 of 0  0 of 0,0 of 0  6 of 7
0,Yves Jabouin Felipe Arantes,0  0,5 of 10  4 of 6,50%  66%,18 of 26  8 of 10,2 of 2  0 of 1,100%  0%,0  1,2  0,0  1,5 of 10  4 of 6,5 of 9  2 of 3,0 of 1  2 of 2,0 of 0  0 of 1,2 of 6  0 of 2,0 of 0  1 of 1,3 of 4  3 of 3
0,Marcos Rogerio de Lima Nikita Krylov,0  0,5 of 10  21 of 29,50%  72%,5 of 10  34 of 46,0 of 0  0 of 1,0%  0%,2  1,0  2,0  0,5 of 10  21 of 29,3 of 8  16 of 23,1 of 1  4 of 5,1 of 1  1 of 1,5 of 10  7 of 13,0 of 0  10 of 11,0 of 0  4 of 5
0,Chris Kelades Chris Beal,0  0,50 of 109  47 of 113,45%  41%,90 of 165  83 of 149,1 of 9  2 of 4,11%  50%,0  0,1  5,0  1,50 of 109  47 of 113,33 of 86  42 of 106,14 of 19  5 of 7,3 of 4  0 of 0,39 of 90  25 of 80,5 of 9  8 of 13,6 of 10  14 of 20
0,Shane Campbell Elias Silverio,0  0,44 of 69  22 of 40,63%  55%,73 of 103  50 of 84,2 of 5  2 of 14,40%  14%,0  0,1  3,1  0,44 of 69  22 of 40,26 of 47  9 of 24,6 of 9  9 of 12,12 of 13  4 of 4,25 of 44  17 of 34,5 of 8  2 of 2,14 of 17  3 of 4
0,Misha Cirkunov Daniel Jolly,0  0,24 of 29  6 of 14,82%  42%,62 of 76  10 of 21,3 of 4  0 of 0,75%  0%,0  0,5  1,0  0,24 of 29  6 of 14,20 of 25  1 of 5,4 of 4  4 of 4,0 of 0  1 of 5,6 of 11  5 of 13,1 of 1  1 of 1,17 of 17  0 of 0
0,Glover Teixeira Ovince Saint Preux,0  0,53 of 79  30 of 54,67%  55%,128 of 162  36 of 61,5 of 9  0 of 3,55%  0%,1  0,11  2,0  1,53 of 79  30 of 54,48 of 72  18 of 40,5 of 7  12 of 14,0 of 0  0 of 0,11 of 22  19 of 35,4 of 6  9 of 16,38 of 51  2 of 3
0,Michael Johnson Beneil Dariush,0  0,84 of 222  75 of 201,37%  37%,85 of 223  75 of 201,0 of 0  0 of 7,0%  0%,0  0,0  0,0  0,84 of 222  75 of 201,32 of 133  52 of 169,49 of 85  12 of 21,3 of 4  11 of 11,83 of 221  75 of 199,1 of 1  0 of 2,0 of 0  0 of 0
0,Derek Brunson Sam Alvey,0  0,27 of 45  4 of 11,60%  36%,53 of 71  6 of 13,0 of 1  0 of 0,0%  0%,0  0,0  0,0  0,27 of 45  4 of 11,26 of 44  2 of 9,1 of 1  2 of 2,0 of 0  0 of 0,7 of 14  2 of 6,19 of 29  2 of 5,1 of 2  0 of 0
0,Jared Rosholt Tim Johnson,0  0,19 of 34  26 of 57,55%  45%,53 of 70  86 of 126,2 of 5  3 of 4,40%  75%,1  0,3  0,0  0,19 of 34  26 of 57,16 of 31  20 of 50,3 of 3  6 of 7,0 of 0  0 of 0,4 of 14  10 of 30,7 of 11  14 of 24,8 of 9  2 of 3
0,Sara McMann Amanda Nunes,0  1,2 of 16  27 of 39,12%  69%,4 of 18  36 of 53,0 of 2  0 of 0,0%  0%,0  1,0  1,0  0,2 of 16  27 of 39,1 of 13  24 of 33,0 of 1  2 of 5,1 of 2  1 of 1,2 of 15  11 of 18,0 of 1  1 of 2,0 of 0  15 of 19
0,Ray Borg Geane Herrera,0  0,26 of 53  7 of 13,49%  53%,85 of 115  24 of 33,3 of 3  0 of 0,100%  0%,2  0,19  1,0  1,26 of 53  7 of 13,22 of 48  6 of 12,4 of 5  1 of 1,0 of 0  0 of 0,0 of 7  2 of 7,0 of 0  0 of 0,26 of 46  5 of 6
0,Uriah Hall Oluwale Bamgbose,0  0,11 of 18  7 of 12,61%  58%,20 of 27  23 of 29,1 of 1  0 of 0,100%  0%,0  0,0  0,0  0,11 of 18  7 of 12,11 of 18  1 of 6,0 of 0  2 of 2,0 of 0  4 of 4,0 of 3  7 of 11,0 of 0  0 of 0,11 of 15  0 of 1
0,Chris Camozzi Tom Watson,0  0,87 of 146  82 of 140,59%  58%,112 of 174  104 of 164,3 of 4  1 of 8,75%  12%,2  0,3  0,0  0,87 of 146  82 of 140,65 of 117  31 of 79,14 of 20  29 of 37,8 of 9  22 of 24,69 of 121  58 of 105,18 of 25  24 of 35,0 of 0  0 of 0
0,Dustin Ortiz Willie Gates,0  0,92 of 129  13 of 32,71%  40%,171 of 216  24 of 43,4 of 13  0 of 0,30%  0%,1  0,7  0,0  0,92 of 129  13 of 32,75 of 109  5 of 19,13 of 16  7 of 12,4 of 4  1 of 1,6 of 27  10 of 27,13 of 16  3 of 5,73 of 86  0 of 0
0,Frankie Saenz Sirwan Kakai,0  0,80 of 183  55 of 113,43%  48%,91 of 195  62 of 121,1 of 6  3 of 9,16%  33%,1  0,0  0,0  0,80 of 183  55 of 113,48 of 142  29 of 82,23 of 32  13 of 16,9 of 9  13 of 15,45 of 128  47 of 100,31 of 49  8 of 13,4 of 6  0 of 0
0,Chris Dempsey Jonathan Wilson,0  1,0 of 4  4 of 8,0%  50%,1 of 5  4 of 8,0 of 1  0 of 0,0%  0%,0  0,0  0,0  0,0 of 4  4 of 8,0 of 3  4 of 8,0 of 1  0 of 0,0 of 0  0 of 0,0 of 3  2 of 6,0 of 1  0 of 0,0 of 0  2 of 2
0,Marlon Vera Roman Salazar,0  0,25 of 48  14 of 29,52%  48%,26 of 49  67 of 85,0 of 0  1 of 7,0%  14%,2  0,0  0,0  0,25 of 48  14 of 29,17 of 38  11 of 25,7 of 9  1 of 1,1 of 1  2 of 3,11 of 27  5 of 16,2 of 3  3 of 5,12 of 18  6 of 8
0,Anthony Christodoulou Scott Holtzman,0  0,31 of 112  71 of 138,27%  51%,44 of 125  96 of 163,0 of 0  1 of 3,0%  33%,0  1,0  2,0  0,31 of 112  71 of 138,23 of 104  43 of 100,6 of 6  17 of 24,2 of 2  11 of 14,24 of 101  52 of 113,7 of 11  19 of 25,0 of 0  0 of 0
0,Ronda Rousey Bethe Correia,1  0,19 of 32  9 of 14,59%  64%,19 of 32  9 of 14,0 of 0  0 of 0,0%  0%,0  0,0  0,0  0,19 of 32  9 of 14,17 of 30  9 of 14,2 of 2  0 of 0,0 of 0  0 of 0,5 of 11  3 of 6,14 of 21  6 of 8,0 of 0  0 of 0
0,Mauricio Rua Rogerio Nogueira,0  0,53 of 98  63 of 166,54%  37%,82 of 130  73 of 177,2 of 5  0 of 0,40%  0%,0  1,2  0,0  0,53 of 98  63 of 166,30 of 74  55 of 156,15 of 16  6 of 8,8 of 8  2 of 2,47 of 84  48 of 135,2 of 8  15 of 31,4 of 6  0 of 0
0,Glaico Franca Fernando Bruno,0  0,23 of 31  20 of 32,74%  62%,47 of 57  41 of 53,4 of 9  2 of 11,44%  18%,1  0,3  1,0  0,23 of 31  20 of 32,6 of 12  14 of 25,8 of 8  5 of 5,9 of 11  1 of 2,13 of 19  12 of 20,5 of 5  8 of 12,5 of 7  0 of 0
0,Reginaldo Vieira Dileno Lopes,0  0,59 of 105  46 of 109,56%  42%,127 of 179  73 of 146,0 of 1  3 of 4,0%  75%,2  3,1  1,0  0,59 of 105  46 of 109,39 of 80  24 of 77,15 of 17  19 of 25,5 of 8  3 of 7,32 of 67  30 of 84,8 of 14  13 of 19,19 of 24  3 of 6
0,Stefan Struve Minotauro Nogueira,0  0,93 of 156  59 of 113,59%  52%,94 of 157  84 of 138,0 of 0  1 of 14,0%  7%,0  0,0  1,0  0,93 of 156  59 of 113,43 of 102  43 of 95,32 of 36  13 of 15,18 of 18  3 of 3,87 of 149  43 of 93,6 of 7  16 of 20,0 of 0  0 of 0
0,Antonio Silva Soa Palelei,1  0,16 of 28  19 of 35,57%  54%,29 of 43  46 of 65,0 of 1  1 of 3,0%  33%,0  0,0  1,0  0,16 of 28  19 of 35,10 of 22  15 of 30,4 of 4  4 of 5,2 of 2  0 of 0,5 of 13  5 of 11,10 of 13  0 of 0,1 of 2  14 of 24
0,Claudia Gadelha Jessica Aguilar,0  0,111 of 248  70 of 189,44%  37%,121 of 263  88 of 210,4 of 4  0 of 3,100%  0%,0  0,3  0,0  0,111 of 248  70 of 189,95 of 229  35 of 152,16 of 19  11 of 13,0 of 0  24 of 24,101 of 233  63 of 180,9 of 14  7 of 9,1 of 1  0 of 0
0,Demian Maia Neil Magny,0  0,13 of 17  0 of 4,76%  0%,56 of 68  11 of 16,2 of 2  0 of 0,100%  0%,1  0,10  0,0  0,13 of 17  0 of 4,13 of 17  0 of 4,0 of 0  0 of 0,0 of 0  0 of 0,0 of 0  0 of 4,0 of 0  0 of 0,13 of 17  0 of 0
0,Rafael Feijao Patrick Cummins,0  0,23 of 45  49 of 92,51%  53%,24 of 47  102 of 162,0 of 0  8 of 14,0%  57%,0  0,0  1,0  0,23 of 45  49 of 92,20 of 42  37 of 77,1 of 1  6 of 7,2 of 2  6 of 8,15 of 34  18 of 49,1 of 3  7 of 10,7 of 8  24 of 33
0,Warlley Alves Nordine Taleb,0  0,17 of 38  17 of 34,44%  50%,23 of 46  30 of 47,2 of 3  0 of 2,66%  0%,1  0,3  0,0  0,17 of 38  17 of 34,9 of 29  8 of 23,4 of 5  5 of 6,4 of 4  4 of 5,12 of 31  13 of 28,3 of 3  4 of 6,2 of 4  0 of 0
0,Iuri Alcantara Leandro Issa,0  0,53 of 101  26 of 55,52%  47%,65 of 114  37 of 70,0 of 0  1 of 10,0%  10%,0  0,4  4,0  0,53 of 101  26 of 55,42 of 86  21 of 40,10 of 13  2 of 3,1 of 2  3 of 12,31 of 65  13 of 32,8 of 16  0 of 0,14 of 20  13 of 23
0,Vitor Miranda Clint Hester,0  0,57 of 75  15 of 34,76%  44%,95 of 114  20 of 39,1 of 1  1 of 5,100%  20%,0  0,2  1,0  0,57 of 75  15 of 34,52 of 66  11 of 30,1 of 4  3 of 3,4 of 5  1 of 1,7 of 14  9 of 25,1 of 2  0 of 1,49 of 59  6 of 8
0,Hugo Viana Guido Cannetti,0  0,13 of 38  32 of 51,34%  62%,42 of 68  47 of 67,1 of 15  4 of 7,6%  57%,0  0,0  2,0  0,13 of 38  32 of 51,9 of 27  13 of 28,3 of 7  17 of 19,1 of 4  2 of 4,4 of 21  15 of 27,2 of 5  13 of 16,7 of 12  4 of 8
0,TJ Dillashaw Renan Barao,0  0,117 of 212  62 of 181,55%  34%,170 of 273  65 of 185,0 of 5  0 of 5,0%  0%,0  0,0  0,0  0,117 of 212  62 of 181,84 of 172  31 of 129,19 of 22  19 of 37,14 of 18  12 of 15,93 of 179  50 of 155,23 of 32  12 of 26,1 of 1  0 of 0
0,Miesha Tate Jessica Eye,1  0,58 of 122  56 of 143,47%  39%,84 of 148  81 of 168,1 of 4  0 of 0,25%  0%,2  0,3  0,0  0,58 of 122  56 of 143,38 of 100  38 of 121,15 of 17  2 of 4,5 of 5  16 of 18,36 of 96  48 of 131,2 of 3  8 of 12,20 of 23  0 of 0
0,Edson Barboza Paul Felder,0  0,64 of 135  47 of 150,47%  31%,64 of 135  50 of 153,0 of 1  0 of 1,0%  0%,0  0,0  0,0  0,64 of 135  47 of 150,19 of 78  22 of 114,22 of 29  9 of 15,23 of 28  16 of 21,64 of 135  45 of 147,0 of 0  2 of 3,0 of 0  0 of 0
0,Joe Lauzon Takanori Gomi,0  0,15 of 26  7 of 24,57%  29%,25 of 39  7 of 24,1 of 1  0 of 0,100%  0%,0  0,1  0,0  0,15 of 26  7 of 24,15 of 26  2 of 16,0 of 0  5 of 8,0 of 0  0 of 0,4 of 15  7 of 24,0 of 0  0 of 0,11 of 11  0 of 0
0,Gian Villante Tom Lawlor,0  1,31 of 64  22 of 52,48%  42%,31 of 64  25 of 55,1 of 1  0 of 1,100%  0%,0  0,0  0,0  0,31 of 64  22 of 52,18 of 48  17 of 47,4 of 7  3 of 3,9 of 9  2 of 2,29 of 61  21 of 49,2 of 3  1 of 3,0 of 0  0 of 0
0,Jim Miller Danny Castillo,0  0,45 of 110  35 of 103,40%  33%,61 of 127  51 of 120,2 of 3  0 of 6,66%  0%,0  0,2  2,0  0,45 of 110  35 of 103,21 of 78  22 of 82,8 of 14  5 of 11,16 of 18  8 of 10,42 of 103  33 of 98,1 of 5  0 of 2,2 of 2  2 of 3
0,Kenny Robertson Ben Saunders,1  0,91 of 186  98 of 204,48%  48%,98 of 195  172 of 284,2 of 3  0 of 0,66%  0%,0  0,1  0,0  0,91 of 186  98 of 204,65 of 156  61 of 147,7 of 10  30 of 50,19 of 20  7 of 7,74 of 156  73 of 164,15 of 23  16 of 28,2 of 7  9 of 12
0,Eddie Wineland Bryan Caraway,0  0,52 of 180  61 of 190,28%  32%,58 of 186  72 of 206,0 of 1  0 of 12,0%  0%,0  0,0  0,0  0,52 of 180  61 of 190,38 of 157  51 of 176,9 of 18  5 of 9,5 of 5  5 of 5,48 of 172  51 of 173,4 of 8  10 of 17,0 of 0  0 of 0
0,Daron Cruickshank James Krause,0  0,6 of 19  10 of 15,31%  66%,6 of 19  10 of 15,0 of 0  1 of 1,0%  100%,0  1,0  1,0  0,6 of 19  10 of 15,3 of 15  5 of 10,3 of 4  3 of 3,0 of 0  2 of 2,5 of 18  9 of 14,1 of 1  1 of 1,0 of 0  0 of 0
0,Ramsey Nijem Andrew Holbrook,0  0,29 of 63  20 of 39,46%  51%,76 of 120  73 of 99,6 of 6  0 of 3,100%  0%,0  2,5  0,0  1,29 of 63  20 of 39,24 of 56  13 of 30,5 of 7  4 of 6,0 of 0  3 of 3,8 of 25  2 of 13,13 of 22  8 of 14,8 of 16  10 of 12
0,Jessamyn Duke Elizabeth Phillips,0  0,36 of 80  49 of 101,45%  48%,54 of 99  83 of 140,2 of 3  2 of 4,66%  50%,3  1,1  6,2  0,36 of 80  49 of 101,27 of 68  43 of 93,7 of 10  3 of 4,2 of 2  3 of 4,27 of 64  34 of 77,8 of 14  1 of 3,1 of 2  14 of 21
0,Zak Cummings Dominique Steele,1  0,14 of 30  2 of 2,46%  100%,16 of 33  2 of 2,0 of 0  0 of 0,0%  0%,0  0,0  0,0  0,14 of 30  2 of 2,14 of 30  1 of 1,0 of 0  1 of 1,0 of 0  0 of 0,2 of 6  2 of 2,12 of 24  0 of 0,0 of 0  0 of 0
0,Michael Bisping Thales Leites,0  0,115 of 277  79 of 194,41%  40%,117 of 281  80 of 197,0 of 0  1 of 4,0%  25%,0  0,0  0,0  0,115 of 277  79 of 194,73 of 229  49 of 156,6 of 10  9 of 15,36 of 38  21 of 23,108 of 270  73 of 179,5 of 5  6 of 15,2 of 2  0 of 0
0,Ross Pearson Evan Dunham,0  0,16 of 28  26 of 48,57%  54%,47 of 67  88 of 119,0 of 0  5 of 13,0%  38%,0  1,0  2,0  0,16 of 28  26 of 48,10 of 20  19 of 39,5 of 7  1 of 2,1 of 1  6 of 7,6 of 16  7 of 23,8 of 10  9 of 13,2 of 2  10 of 12
0,Joe Duffy Ivan Jorge,0  0,8 of 29  7 of 15,27%  46%,10 of 31  13 of 23,0 of 0  0 of 2,0%  0%,1  0,0  0,0  0,8 of 29  7 of 15,5 of 26  4 of 10,2 of 2  1 of 3,1 of 1  2 of 2,6 of 26  4 of 10,2 of 3  3 of 5,0 of 0  0 of 0
0,Joanne Calderwood Cortney Casey,1  0,90 of 140  57 of 92,64%  61%,227 of 303  106 of 147,3 of 4  0 of 0,75%  0%,0  0,2  0,0  0,90 of 140  57 of 92,57 of 99  49 of 83,16 of 22  4 of 5,17 of 19  4 of 4,55 of 83  39 of 66,21 of 30  9 of 14,14 of 27  9 of 12
0,Leon Edwards Pawel Pawlak,1  0,36 of 71  24 of 78,50%  30%,73 of 110  65 of 120,0 of 4  0 of 4,0%  0%,0  0,2  0,0  0,36 of 71  24 of 78,28 of 60  10 of 58,6 of 9  12 of 18,2 of 2  2 of 2,23 of 54  20 of 69,3 of 5  4 of 8,10 of 12  0 of 1
0,Stevie Ray Leonardo Mafra,1  0,19 of 41  23 of 40,46%  57%,19 of 41  24 of 41,0 of 0  0 of 0,0%  0%,0  0,0  0,0  0,19 of 41  23 of 40,16 of 35  8 of 19,1 of 4  3 of 7,2 of 2  12 of 14,15 of 35  22 of 37,1 of 2  1 of 3,3 of 4  0 of 0
0,Paddy Holohan Vaughan Lee,0  0,28 of 75  27 of 51,37%  52%,60 of 108  52 of 79,1 of 3  0 of 0,33%  0%,2  1,4  2,1  0,28 of 75  27 of 51,18 of 48  19 of 41,9 of 22  4 of 5,1 of 5  4 of 5,22 of 69  16 of 34,0 of 0  1 of 1,6 of 6  10 of 16
0,Ilir Latifi Hans Stringer,1  0,7 of 9  2 of 5,77%  40%,7 of 9  2 of 5,0 of 0  0 of 0,0%  0%,0  0,0  0,0  0,7 of 9  2 of 5,4 of 5  1 of 4,1 of 2  0 of 0,2 of 2  1 of 1,5 of 7  2 of 5,0 of 0  0 of 0,2 of 2  0 of 0
0,Mickael Lebout Teemu Packalen,0  0,43 of 85  35 of 61,50%  57%,68 of 112  41 of 70,0 of 1  3 of 11,0%  27%,0  1,3  9,2  0,43 of 85  35 of 61,24 of 61  28 of 54,10 of 12  6 of 6,9 of 12  1 of 1,32 of 69  28 of 49,0 of 0  0 of 1,11 of 16  7 of 11
0,Rob Whiteford Paul Redmond,1  0,20 of 37  11 of 31,54%  35%,22 of 39  11 of 31,0 of 1  0 of 0,0%  0%,0  0,1  0,0  0,20 of 37  11 of 31,14 of 29  10 of 28,4 of 6  0 of 2,2 of 2  1 of 1,14 of 29  11 of 29,1 of 1  0 of 2,5 of 7  0 of 0
